1.0 10681
0.9948578345173505 10786
0.9897305767150139 10858
0.9846184594817656 10864
0.9795217198732177 10898
0.974440599183992 10911
0.9693753430205752 10957
0.9643262013748191 10952
0.9592934286980433 10969
0.9542772839756994 11056
0.9492780308025448 11080
0.9442959374582769 11140
0.9393312769835702 11149
0.9343843272564526 11202
0.9294553710689565 11232
0.9245446962039745 11226
0.9196525955122385 11259
0.9147793669893435 11302
0.9099253138527256 11372
0.9050907446184984 11391
0.9002759731780494 11410
0.8954813188742857 11489
0.8907071065774126 11455
0.8859536667601254 11504
0.8812213355720835 11529
0.8765104549135233 11541
0.87182137250787 11588
0.8671544419731876 11631
0.862510022892305 11656
0.857888480881442 11637
0.8532901876571544 11656
0.8487155211014022 11710
0.8441648653245394 11753
0.8396386107260075 11824
0.8351371540525138 11826
0.8306608984534508 11824
0.8262102535333157 11805
0.8217856354008672 11854
0.8173874667147509 11834
0.813016176725309 11935
0.8086722013122805 11944
0.8043559830180848 12002
0.8000679710763701 11999
0.7958086214354924 12051
0.7915783967765847 12047
0.787377766525857 12091
0.7832072068607614 12121
0.7790672007096398 12080
0.7749582377444619 12191
0.7708808143662546 12185
0.7668354336827995 12211
0.7628226054781835 12267
0.758842846173759 12230
0.754896678780075 12300
0.7509846328393238 12375
0.7471072443578433 12328
0.7432650557282077 12325
0.7394586156404367 12370
0.735688478981842 12409
0.7319552067250364 12424
0.7282593658036232 12484
0.7246015289750841 12494
0.7209822746703927 12469
0.7174021868298752 12476
0.7138618547248553 12547
0.7103618727646237 12566
0.706902840288286 12582
0.7034853613410577 12561
0.7001100444345879 12663
0.6967775022909195 12598
0.6934883515697101 12682
0.6902432125783672 12711
0.6870427089647819 12699
0.6838874673923749 12718
0.6807781171972092 12700
0.6777152900269603 12770
0.6746996194615843 12836
0.6717317406155645 12825
0.668812289721679 12835
0.6659419036962789 12901
0.6631212196861315 12867
0.6603508745969455 12892
0.6576315046037627 12864
0.6549637446434698 12877
0.6523482278897628 12957
0.6497855852109685 12953
0.6472764446112168 13001
0.6448214306555297 13016
0.6424211638794912 13007
0.6400762601842425 13050
0.6377873302176373 13043
0.6355549787424899 13079
0.6333798039929296 13024
0.6312623970199766 13053
0.6292033410275416 13071
0.6272032107001405 13107
0.6252625715237069 13145
0.62338197910097 13115
0.6215619784629489 13127
0.6198031033781923 13123
0.6181058756614686 13251
0.616470804483678 13245
0.6148983856848261 13240
0.613389101091947 13217
0.6119434178439198 13242
0.6105617877251567 13253
0.6092446465101766 13274
0.6079924133210961 13302
0.606805490000083 13258
0.6056842604988185 13327
0.6046290902870043 13288
0.603640325781926 13328
0.6027182938010581 13338
0.6018633010396441 13279
0.6010756335751315 13361
0.6003555564002752 13282
0.5997033129866398 13367
0.5991191248801436 13325
0.5986031913301804 13311
0.5981556889537484 13320
0.5977767714358931 13368
0.5974665692676339 13397
0.5972251895224133 13362
0.5970527156719565 13414
0.5969492074422778 13417
0.5969147007104103 13367
0.5969492074422778 13400
0.5970527156719565 13444
0.5972251895224133 13404
0.5974665692676339 13457
0.5977767714358931 13417
0.5981556889537484 13421
0.5986031913301804 13438
0.5991191248801436 13457
0.5997033129866398 13418
0.6003555564002752 13431
0.6010756335751315 13425
0.6018633010396441 13430
0.6027182938010581 13378
0.603640325781926 13417
0.6046290902870043 13396
0.6056842604988185 13371
0.606805490000083 13378
0.6079924133210961 13420
0.6092446465101766 13405
0.6105617877251567 13395
0.6119434178439198 13354
0.613389101091947 13356
0.6148983856848261 13406
0.616470804483678 13370
0.6181058756614686 13355
0.6198031033781923 13330
0.6215619784629489 13328
0.62338197910097 13300
0.6252625715237069 13354
0.6272032107001405 13318
0.6292033410275416 13295
