1.0 11996
0.9948578345173505 12090
0.9897305767150139 12046
0.9846184594817656 12133
0.9795217198732177 12098
0.974440599183992 12125
0.9693753430205752 12179
0.9643262013748191 12239
0.9592934286980433 12244
0.9542772839756994 12293
0.9492780308025448 12212
0.9442959374582769 12278
0.9393312769835702 12311
0.9343843272564526 12401
0.9294553710689565 12383
0.9245446962039745 12386
0.9196525955122385 12358
0.9147793669893435 12464
0.9099253138527256 12466
0.9050907446184984 12482
0.9002759731780494 12483
0.8954813188742857 12546
0.8907071065774126 12537
0.8859536667601254 12540
0.8812213355720835 12607
0.8765104549135233 12627
0.87182137250787 12613
0.8671544419731876 12624
0.862510022892305 12642
0.857888480881442 12674
0.8532901876571544 12705
0.8487155211014022 12720
0.8441648653245394 12771
0.8396386107260075 12731
0.8351371540525138 12739
0.8306608984534508 12824
0.8262102535333157 12816
0.8217856354008672 12690
0.8173874667147509 12818
0.813016176725309 12973
0.8086722013122805 12887
0.8043559830180848 12910
0.8000679710763701 12847
0.7958086214354924 12938
0.7915783967765847 12986
0.787377766525857 12984
0.7832072068607614 13060
0.7790672007096398 13047
0.7749582377444619 13064
0.7708808143662546 13065
0.7668354336827995 13062
0.7628226054781835 13117
0.758842846173759 13046
0.754896678780075 13069
0.7509846328393238 13177
0.7471072443578433 13161
0.7432650557282077 13175
0.7394586156404367 13206
0.735688478981842 13243
0.7319552067250364 13251
0.7282593658036232 13235
0.7246015289750841 13267
0.7209822746703927 13183
0.7174021868298752 13288
0.7138618547248553 13255
0.7103618727646237 13317
0.706902840288286 13330
0.7034853613410577 13263
0.7001100444345879 13306
0.6967775022909195 13328
0.6934883515697101 13405
0.6902432125783672 13430
0.6870427089647819 13417
0.6838874673923749 13428
0.6807781171972092 13453
0.6777152900269603 13404
0.6746996194615843 13342
0.6717317406155645 13485
0.668812289721679 13433
0.6659419036962789 13451
0.6631212196861315 13480
0.6603508745969455 13441
0.6576315046037627 13488
0.6549637446434698 13562
0.6523482278897628 13432
0.6497855852109685 13495
0.6472764446112168 13531
0.6448214306555297 13540
0.6424211638794912 13607
0.6400762601842425 13587
0.6377873302176373 13514
0.6355549787424899 13507
0.6333798039929296 13617
0.6312623970199766 13590
0.6292033410275416 13555
0.6272032107001405 13604
0.6252625715237069 13595
0.62338197910097 13593
0.6215619784629489 13585
0.6198031033781923 13644
0.6181058756614686 13638
0.616470804483678 13655
0.6148983856848261 13628
0.613389101091947 13664
0.6119434178439198 13623
0.6105617877251567 13654
0.6092446465101766 13696
0.6079924133210961 13673
0.606805490000083 13632
0.6056842604988185 13658
0.6046290902870043 13635
0.603640325781926 13718
0.6027182938010581 13711
0.6018633010396441 13674
0.6010756335751315 13677
0.6003555564002752 13651
0.5997033129866398 13645
0.5991191248801436 13545
0.5986031913301804 13679
0.5981556889537484 13702
0.5977767714358931 13655
0.5974665692676339 13701
0.5972251895224133 13485
0.5970527156719565 13630
0.5969492074422778 13652
0.5969147007104103 13641
0.5969492074422778 13705
0.5970527156719565 13692
0.5972251895224133 13639
0.5974665692676339 13629
0.5977767714358931 13617
0.5981556889537484 13658
0.5986031913301804 13614
0.5991191248801436 13688
0.5997033129866398 13638
0.6003555564002752 13580
0.6010756335751315 13631
0.6018633010396441 13683
0.6027182938010581 13576
0.603640325781926 13683
0.6046290902870043 13600
0.6056842604988185 13656
0.606805490000083 13599
0.6079924133210961 13574
0.6092446465101766 13580
0.6105617877251567 13534
0.6119434178439198 13592
0.613389101091947 13518
0.6148983856848261 13536
0.616470804483678 13544
0.6181058756614686 13556
0.6198031033781923 13544
0.6215619784629489 13434
